Q,Region,CBA,CBT
2022-05-15,cuyo,1303.503545833987,3111.0114261465956
2022-05-15,gran_buenos_aires,1461.4256027173033,3273.593125291042
2022-05-15,noreste,1318.2857062069415,2763.990693321381
2022-05-15,noroeste,1271.697985018802,2645.131976249237
2022-05-15,pampeana,1446.164251325248,3239.407983187481
2022-05-15,patagonia,1509.4676608408347,3839.0647050116913
2022-08-15,cuyo,1297.6886194089032,3118.763073359252
2022-08-15,gran_buenos_aires,1454.8253724527178,3283.082286239498
2022-08-15,noreste,1309.6781861650436,2763.4210354105326
2022-08-15,noroeste,1262.4366074846325,2642.6842431416526
2022-08-15,pampeana,1437.3608516582888,3243.6752106839144
2022-08-15,patagonia,1512.4920030850344,3871.979600378582
2022-11-15,cuyo,1331.9379090375144,3214.2435257354614
2022-11-15,gran_buenos_aires,1493.6234630173028,3385.4009819485077
2022-11-15,noreste,1338.774548144295,2837.9887136607267
2022-11-15,noroeste,1294.8816493866484,2719.049861806518
2022-11-15,pampeana,1478.269789342133,3345.631639540059
2022-11-15,patagonia,1554.2980644544066,3999.4646449970146
2023-02-15,cuyo,1389.418808521599,3278.0826442216253
2023-02-15,gran_buenos_aires,1550.98062427484,3436.7422879732317
2023-02-15,noreste,1392.7982319537957,2886.7097059408275
2023-02-15,noroeste,1344.891862707925,2765.102063337852
2023-02-15,pampeana,1539.517704937193,3406.567739188713
2023-02-15,patagonia,1619.8113083132196,4075.355961183211
2023-05-15,cuyo,1403.1949825409156,3283.2233042181747
2023-05-15,gran_buenos_aires,1562.7668613945289,3432.4789034114597
2023-05-15,noreste,1397.3239394896027,2878.2001808375585
2023-05-15,noroeste,1361.2312794042293,2776.61367382571
2023-05-15,pampeana,1547.5460329710488,3399.0313206153382
2023-05-15,patagonia,1608.8740237061204,4016.3241840474752
2023-08-15,cuyo,1432.9522035630823,3342.946477580105
2023-08-15,gran_buenos_aires,1594.4629746924609,3491.257408148758
2023-08-15,noreste,1435.390290915487,2941.852642211588
2023-08-15,noroeste,1388.796007199361,2818.641889584973
2023-08-15,pampeana,1574.5118170954927,3447.5961626365242
2023-08-15,patagonia,1650.031182574666,4107.711077663896
2023-11-15,cuyo,1482.1761921530933,3324.1606850870726
2023-11-15,gran_buenos_aires,1652.2164885308368,3479.5311811414163
2023-11-15,noreste,1490.2649098178617,2939.7360475405876
2023-11-15,noroeste,1435.7758098041413,2808.4886540986795
2023-11-15,pampeana,1633.553514895252,3434.8074784926625
2023-11-15,patagonia,1701.6574892105903,4065.8076535744626
2024-02-15,cuyo,1471.9281213884472,3336.3757536169983
2024-02-15,gran_buenos_aires,1666.5248611701256,3549.775976755713
2024-02-15,noreste,1486.0075530058418,2962.088048555361
2024-02-15,noroeste,1430.8896050782248,2823.6316487107633
2024-02-15,pampeana,1639.553432006089,3492.240254178288
2024-02-15,patagonia,1705.4207773195033,4121.474814421873
2024-05-15,cuyo,1427.6556235577402,3364.348017893833
2024-05-15,gran_buenos_aires,1609.2928496527936,3561.8263382547725
2024-05-15,noreste,1425.3092926122924,2950.2755400532346
2024-05-15,noroeste,1393.8757076032268,2862.010929062204
2024-05-15,pampeana,1588.3719622758501,3504.829454964518
2024-05-15,patagonia,1635.0635385956245,4098.402080655599
2024-08-15,cuyo,1273.5429229963568,3201.1098150962157
2024-08-15,gran_buenos_aires,1428.855155438204,3373.5075357271867
2024-08-15,noreste,1278.9170206041613,2826.5784198684482
2024-08-15,noroeste,1240.888694769851,2718.7688813442023
2024-08-15,pampeana,1415.2164582506123,3340.0203241818676
2024-08-15,patagonia,1474.784598316027,3952.4762775799372
2024-11-15,cuyo,1273.5429229963568,3201.1098150962157
2024-11-15,gran_buenos_aires,1428.855155438204,3373.5075357271867
2024-11-15,noreste,1278.9170206041613,2826.5784198684482
2024-11-15,noroeste,1240.888694769851,2718.7688813442023
2024-11-15,pampeana,1415.2164582506123,3340.0203241818676
2024-11-15,patagonia,1474.784598316027,3952.4762775799372
2025-02-15,cuyo,1273.5429229963568,3201.1098150962157
2025-02-15,gran_buenos_aires,1428.855155438204,3373.5075357271867
2025-02-15,noreste,1278.9170206041613,2826.5784198684482
2025-02-15,noroeste,1240.888694769851,2718.7688813442023
2025-02-15,pampeana,1415.2164582506123,3340.0203241818676
2025-02-15,patagonia,1474.784598316027,3952.4762775799372
